movie_id;title;year;genres;genre_count
8638;Hairdresser's Husband, The;;Comedy|Drama|Romance;3
8640;College;1927;Comedy;1
8641;Mitchell;1975;Action|Crime;2
8643;Used People;1992;Comedy|Drama;2
8644;Front Page, The;1931;Comedy|Drama|Romance;3
8645;Dolls;2002;Drama|Romance;2
8650;Man Who Came to Dinner, The;1942;Comedy;1
8656;Make Way for Tomorrow;1937;Drama;1
8665;Major and the Minor, The;1942;Comedy|Romance;2
8666;Caine Mutiny, The;1954;Drama|War;2
8667;Black Narcissus;1947;Drama;1
8670;Escape from Alcatraz;1979;Drama|Thriller;2
8677;Oliver Twist;1948;Adventure|Crime|Drama;3
8684;Shrek 2;2004;Adventure|Animation|Children|Comedy|Musical|Romance;6
8685;Day After Tomorrow, The;2004;Action|Adventure|Drama|Sci-Fi|Thriller;5
8690;Raising Helen;2004;Comedy|Drama|Romance;3
8695;Soul Plane;2004;Comedy;1
8711;Baadasssss!;2003;Drama;1
8712;Saved!;2004;Comedy|Drama;2
8713;Harry Potter and the Prisoner of Azkaban;2004;Adventure|Fantasy|IMAX;3
8714;Mindhunters;2004;Action|Crime|Horror|Mystery|Thriller;5
8718;Blind Swordsman: Zatoichi, The;2003;Action|Comedy|Crime|Drama;4
8720;Chronicles of Riddick, The;2004;Action|Sci-Fi|Thriller;3
8724;Garfield: The Movie;2004;Animation|Children|Comedy;3
8727;Stepford Wives, The;2004;Comedy|Fantasy|Thriller;3
8730;Hunting of the President, The;2004;Documentary;1
8738;Napoleon Dynamite;2004;Comedy;1
8743;Doctor, The;1991;Drama;1
8748;Dresser, The;1983;Drama;1
8753;Father Hood;1993;Comedy;1
8754;Hello Again;1987;Comedy;1
8755;Hope Springs;2003;Comedy|Romance;2
8765;Lover Come Back;1961;Comedy|Romance;2
8771;Police Academy: Mission to Moscow;1994;Comedy|Crime;2
8772;Big Wednesday;1978;Comedy|Drama;2
8773;Book of Love;1990;Comedy|Romance;2
8774;Hour of the Wolf;1968;Drama|Horror;2
8778;Suddenly;1954;Crime|Drama|Film-Noir;3
8782;Divorcee, The;1930;Drama|Romance;2
8783;Meet the Applegates;1991;Comedy;1
8784;Robot Carnival;;Animation|Comedy|Drama|Fantasy|Sci-Fi;5
8795;Americathon;1979;Comedy|Sci-Fi;2
8796;Sands of Iwo Jima;1949;Action|Drama|Romance|War;4
8798;This Island Earth;1955;Sci-Fi;1
8799;Anthony Adverse;1936;Adventure|Romance;2
8800;Blackboard Jungle;1955;Drama;1
8804;Luna Papa;1999;Comedy|Drama|Fantasy;3
8807;Investigation of a Citizen Above Suspicion;;Crime|Drama|Thriller;3
8808;To Each His Own;1946;Drama;1
8809;Heiress, The;1949;Drama|Romance;2
8810;Dragon Seed;1944;Drama|War;2
8813;Executive Suite;1954;Drama;1
8814;Johnny Belinda;1948;Drama;1
8815;Super Size Me;2004;Comedy|Documentary|Drama;3
8827;Johnny Eager;1942;Crime|Drama|Film-Noir|Romance;4
8830;Jetée, La;1962;Romance|Sci-Fi;2
8831;Northwest Passage;1940;Action|Adventure|Drama|Romance|Thriller|Western;6
8832;Picture of Dorian Gray, The;1945;Drama|Fantasy|Horror;3
8833;Human Condition I, The;;Drama|War;2
8835;Please Don't Eat the Daisies;1960;Children|Comedy|Musical;3
8836;White Heat;1949;Crime|Drama|Film-Noir;3
8838;Christmas Carol, A;1951;Drama|Fantasy;2
8840;Memphis Belle;1990;Action|Drama|War;3
8844;Cincinnati Kid, The;1965;Drama;1
8848;Animal Factory;2000;Crime|Drama;2
8860;Godzilla vs. Mechagodzilla;;Action|Horror|Sci-Fi;3
8861;Hitcher, The;1986;Action|Thriller;2
8864;Show Boat;1951;Drama|Musical|Romance;3
8865;Fear X;2003;Mystery|Thriller;2
8866;Freaks;1932;Crime|Drama|Horror;3
8869;Immigrant, The;1917;Comedy;1
8870;Silent Movie;1976;Comedy;1
8873;Anna Christie;1930;Drama;1
8874;Dr. Jekyll and Mr. Hyde;1931;Drama|Horror;2
8875;Around the World in 80 Days;2004;Adventure|Children|Comedy;3
8879;Dodgeball: A True Underdog Story;2004;Comedy;1
8880;Terminal, The;2004;Comedy|Drama|Romance;3
8894;Dear Frankie;2004;Drama|Romance;2
8905;White Chicks;2004;Action|Comedy|Crime;3
8906;Door in the Floor, The;2004;Drama;1
8907;Notebook, The;2004;Drama|Romance;2
8908;Two Brothers;;Adventure|Children|Drama;3
8910;De-Lovely;2004;Drama|Musical;2
8911;Day at the Races, A;1937;Comedy|Musical;2
8914;Bob & Carol & Ted & Alice;1969;Comedy|Drama;2
8915;Claymation Christmas Celebration, A;1987;Animation|Children|Comedy|Musical;4
8917;Happenstance;;Comedy|Drama;2
8918;Comandante;2003;Documentary;1
8919;Undead;2003;Action|Comedy|Horror|Sci-Fi;4
8920;Into the Woods;1991;Adventure|Comedy|Fantasy|Musical;4
8921;Pirates of Silicon Valley;1999;Documentary|Drama;2
8928;Manufacturing Consent: Noam Chomsky and the Media;1992;Documentary|War;2
8933;Mayor of the Sunset Strip;2003;Documentary;1
8934;Killing Me Softly;2002;Drama|Mystery|Romance|Thriller;4
8937;Philadelphia Experiment, The;1984;Adventure|Drama|Sci-Fi;3
8938;Juice;1992;Action|Crime|Drama|Thriller;4
8939;Revenge of the Pink Panther;1978;Comedy|Crime;2
8943;Angels with Dirty Faces;1938;Crime|Drama|Film-Noir|Thriller;4
8946;Zero de conduite;;Comedy|Drama;2
8947;Taxi;1998;Action|Comedy;2
8949;Taxi 3;2003;Action|Comedy;2
8950;Tokyo Godfathers;2003;Adventure|Animation|Drama;3
8951;Our Hospitality;1923;Comedy;1
8952;All of Me;1984;Comedy|Fantasy;2
8954;Farmer's Daughter, The;1947;Comedy;1
8955;Overboard;1987;Comedy|Romance;2
8957;Butterfield 8;1960;Drama;1
8958;Exterminating Angel, The;;Comedy|Drama|Fantasy|Mystery;4
8959;Fahrenheit 9/11;2004;Documentary;1
8961;Roxanne;1987;Comedy|Romance;2
8964;Dr. Terror's House of Horrors;1965;Horror|Sci-Fi;2
8965;Secret Society;2002;Comedy;1
8966;Last Starfighter, The;1984;Action|Adventure|Comedy|Sci-Fi;4
8967;Spider-Man 2;2004;Action|Adventure|Sci-Fi|IMAX;4
8968;Before Sunset;2004;Drama|Romance;2
8969;King Arthur;2004;Action|Adventure|Drama|War;4
8970;Anchorman: The Legend of Ron Burgundy;2004;Comedy;1
8972;Cinderella Story, A;2004;Comedy|Romance;2
8973;I, Robot;2004;Action|Adventure|Sci-Fi|Thriller;4
8974;Maria Full of Grace;;Crime|Drama;2
8977;Long Day's Journey Into Night;1962;Drama;1
8978;Short Film About Killing, A;;Crime|Drama;2
8979;Bourne Supremacy, The;2004;Action|Crime|Thriller;3
8981;Catwoman;2004;Action|Crime|Fantasy;3
8982;A Home at the End of the World;2004;Drama|Romance;2
8983;Testament of Dr. Mabuse, The;;Crime|Horror|Mystery|Thriller;4
8984;Flash Gordon Conquers the Universe;1940;Action|Sci-Fi;2
8985;Man Escaped, A;;Adventure|Drama;2
8987;Miracle of Marcelino, The;;Comedy|Drama;2
8989;Slaughterhouse-Five;1972;Comedy|Drama|Sci-Fi|War;4
8998;Bachelor and the Bobby-Soxer, The;1947;Comedy;1
9004;Mr. Blandings Builds His Dream House;1948;Comedy;1
9005;My Favorite Wife;1940;Comedy|Romance;2
9008;New Adventures of Pippi Longstocking, The;1988;Adventure|Children|Fantasy|Musical;4
9010;Night and Day;1946;Drama|Musical;2
9018;Snake Pit, The;1948;Drama;1
25750;Super, The;1991;Comedy;1
25753;Leopard, The;1963;Drama|War;2
25757;Day of the Locust, The;1975;Drama;1
25769;To End All Wars;2001;Action|Drama|War;3
25771;Woman Is a Woman, A;;Comedy|Drama|Musical|Romance;4
25773;Biggles;1986;Adventure|Fantasy|Sci-Fi;3
25782;Yesterday, Today and Tomorrow;;Comedy;1
25795;Unprecedented: The 2000 Presidential Election;2002;Documentary;1
25797;Prime of Miss Jean Brodie, The;1969;Drama;1
25805;My Voyage to Italy;1999;Documentary;1
25825;This Gun for Hire;1942;Crime|Film-Noir|Thriller;3
25826;Sherlock Holmes: Terror by Night;1946;Crime|Mystery|Thriller;3
25827;Spy Who Came in from the Cold, The;1965;Drama|Thriller;2
25833;Sherlock Holmes and the Secret Weapon;1942;Crime|Mystery|Thriller;3
25834;Sherlock Holmes: The Woman in Green;1945;Mystery;1
25841;Sherlock Holmes: Dressed to Kill;1946;Crime|Mystery;2
25850;Manchurian Candidate, The;2004;Thriller;1
25855;Thunderbirds;2004;Action|Adventure|Fantasy|Sci-Fi;4
25865;Village, The;2004;Drama|Mystery|Thriller;3
25870;Garden State;2004;Comedy|Drama|Romance;3
25886;Musa the Warrior;2001;Action|Adventure|Drama|War;4
25887;Funny Thing Happened on the Way to the Forum, A;1966;Comedy|Musical;2
25898;Collateral;2004;Action|Crime|Drama|Thriller;4
25905;Little Black Book;2004;Comedy|Romance;2
25906;Code 46;2003;Romance|Sci-Fi;2
25927;Story of Women;1988;Drama;1
25937;Harold and Kumar Go to White Castle;2004;Adventure|Comedy;2
25940;Princess Diaries 2: Royal Engagement, The;2004;Comedy|Romance;2
25947;Danny Deckchair;2003;Comedy|Romance;2
25952;AVP: Alien vs. Predator;2004;Action|Horror|Sci-Fi|Thriller;4
25959;We Don't Live Here Anymore;2004;Drama;1
25963;Without a Paddle;2004;Comedy;1
25999;Exorcist: The Beginning;2004;Horror|Thriller;2
26002;Bill Cosby, Himself;1983;Comedy|Documentary;2
26003;Anacondas: The Hunt for the Blood Orchid;2004;Adventure|Drama|Horror|Sci-Fi|Thriller;5
26038;Suspect Zero;2004;Crime|Thriller;2
26048;Warriors of Heaven and Earth;;Action|Adventure|Drama;3
26052;Vanity Fair;2004;Drama|Romance;2
26059;Paparazzi;2004;Drama|Thriller;2
26073;Wicker Park;2004;Drama|Romance|Thriller;3
26078;Alice Doesn't Live Here Anymore;1974;Drama|Romance;2
26082;Who's That Knocking at My Door?;1967;Drama;1
26084;Camera Buff;1979;Drama;1
26095;Vitelloni, I;;Drama;1
26116;Cellular;2004;Action|Crime|Drama|Mystery|Thriller;5
26122;Resident Evil: Apocalypse;2004;Action|Horror|Sci-Fi|Thriller;4
26124;Mr. 3000;2004;Comedy|Drama;2
26131;Sky Captain and the World of Tomorrow;2004;Action|Adventure|Sci-Fi;3
26133;Wimbledon;2004;Comedy|Romance;2
26142;First Daughter;2004;Comedy|Romance;2
26147;Forgotten, The;2004;Drama|Mystery|Sci-Fi|Thriller;4
26150;Motorcycle Diaries, The;;Adventure|Drama;2
26151;Shaun of the Dead;2004;Comedy|Horror;2
26158;Come Back, Little Sheba;1952;Drama;1
26159;Murder on the Orient Express;1974;Crime|Mystery|Thriller;3
26169;Mask;1985;Unknown;1
26171;Orca: The Killer Whale;1977;Action|Drama|Horror|Thriller;4
26172;1492: Conquest of Paradise;1992;Adventure|Drama;2
26176;Cannibal Holocaust;1980;Horror;1
26183;Shark Tale;2004;Animation|Children|Comedy;3
26184;Ladder 49;2004;Action|Drama|Thriller;3
26195;I Heart Huckabees;2004;Comedy;1
26198;Raise Your Voice;2004;Romance;1
26225;Taxi;2004;Action|Comedy;2
26231;Primer;2004;Drama|Sci-Fi;2
26236;Stage Beauty;2004;Drama;1
26237;Shall We Dance?;2004;Comedy|Romance;2
26242;Team America: World Police;2004;Action|Adventure|Animation|Comedy;4
26249;Eulogy;2004;Comedy|Crime|Drama;3
26258;P.S.;2004;Comedy|Drama|Fantasy|Romance;4
26265;Country Girl, The;1954;Drama;1
26283;Rose Tattoo, The;1955;Drama|Romance;2
26285;Fearless Vampire Killers, The;1967;Comedy|Horror;2
26303;Decline of the American Empire, The;1986;Comedy|Drama;2
26308;Bebe's Kids;1992;Animation|Children|Comedy;3
26313;Friday Night Lights;2004;Action|Drama;2
26317;Tarnation;2003;Documentary;1
26326;Final Cut, The;2004;Sci-Fi|Thriller;2
26340;Being Julia;2004;Comedy|Drama;2
26344;Surviving Christmas;2004;Comedy;1
26347;Grudge, The;2004;Horror|Mystery|Thriller;3
26350;Alfie;2004;Comedy|Drama|Romance;3
26357;Sideways;2004;Comedy|Drama|Romance;3
26359;The Machinist;2004;Drama|Mystery|Thriller;3
26365;Vera Drake;2004;Drama;1
26366;Falling Angels;2003;Drama;1
26375;Lightning in a Bottle;2004;Documentary;1
26386;Undertow;2004;Crime|Drama|Thriller;3
26391;Saw;2004;Horror|Mystery|Thriller;3
26394;Ray;2004;Drama;1
26399;Birth;2004;Drama|Mystery;2
26401;Incredibles, The;2004;Action|Adventure|Animation|Children|Comedy;5
26409;Callas Forever;2002;Drama;1
26413;Polar Express, The;2004;Adventure|Animation|Children|Fantasy|IMAX;5
26422;Kinsey;2004;Drama;1
26429;Seed of Chucky;2004;Comedy|Horror;2
26444;After the Sunset;2004;Action|Adventure|Comedy|Crime|Thriller;5
26453;Bridget Jones: The Edge of Reason;2004;Comedy|Drama|Romance;3
26464;Finding Neverland;2004;Drama;1
26467;National Treasure;2004;Action|Adventure|Drama|Mystery|Thriller;5
26471;Bad Education;2004;Drama|Thriller;2
26472;SpongeBob SquarePants Movie, The;2004;Adventure|Animation|Children|Comedy;4
26492;Alexander;2004;Action|Adventure|Drama|War;4
26498;Christmas with the Kranks;2004;Children|Comedy;2
26504;Guerrilla: The Taking of Patty Hearst;2004;Documentary;1
26510;Closer;2004;Drama|Romance;2
26523;I Am David;2003;Drama;1
26524;House of Flying Daggers;2004;Action|Drama|Romance;3
26527;Ocean's Twelve;2004;Action|Comedy|Crime|Thriller;4
26528;Blade: Trinity;2004;Action|Fantasy|Horror|Thriller;4
26539;Bush's Brain;2004;Documentary;1
26542;Damn Yankees!;1958;Comedy|Musical;2
26547;That's Entertainment;1974;Documentary;1
26554;D.A.R.Y.L.;1985;Adventure|Children|Sci-Fi;3
26555;Fire in the Sky;1993;Drama|Mystery|Sci-Fi;3
26562;Invisible Man Returns, The;1940;Horror|Sci-Fi;2
26564;Love Me If You Dare;2003;Drama|Romance;2
26567;Control Room;2004;Documentary|War;2
26578;Hunchback of Notre Dame, The;1923;Drama|Horror;2
26585;Sherlock Jr.;1924;Comedy|Fantasy|Romance;3
26587;Freshman, The;1925;Comedy;1
26590;Greed;1924;Drama;1
26593;Jazz Singer, The;1927;Drama|Musical|Romance;3
26599;Steamboat Bill, Jr.;1928;Comedy|Romance;2
26603;Andalusian Dog, An;1929;Fantasy;1
26606;Little Caesar;1931;Crime|Drama;2
26612;Boudu Saved From Drowning;;Comedy;1
26622;Scarface;1932;Crime|Drama;2
26629;Dinner at Eight;1933;Comedy|Drama|Romance;3
26630;Gold Diggers of 1933;1933;Musical;1
26645;Atalante, L';1934;Comedy|Drama|Romance;3
26649;Fury;1936;Drama|Film-Noir;2
26662;Libeled Lady;1936;Comedy|Romance;2
26676;Mr. Deeds Goes to Town;1936;Comedy|Romance;2
26680;Camille;1936;Drama|Romance;2
26681;Captains Courageous;1937;Adventure|Drama;2
26686;Stage Door;1937;Drama;1
26693;Holiday;1938;Comedy|Drama|Romance;3
26694;Roaring Twenties, The;1939;Crime|Drama|Thriller;3
26695;Wuthering Heights;1939;Drama|Romance;2
26696;Letter, The;1940;Drama|Film-Noir;2
26700;Here Comes Mr. Jordan;1941;Comedy|Fantasy|Romance;3
26701;Random Harvest;1942;Drama|Romance;2
26704;Tales of Manhattan;1942;Comedy|Drama;2
26712;Day of Wrath;1943;Drama;1
26713;Miracle of Morgan's Creek, The;1944;Comedy|Romance;2
26717;Mr. Skeffington;1944;Drama|Romance;2
26726;Great Expectations;1946;Drama;1
26729;Stranger, The;1946;Drama|Film-Noir|Thriller;3
26732;Easter Parade;1948;Musical|Romance;2
26736;Lady from Shanghai, The;1947;Drama|Film-Noir|Mystery;3
26741;Three Musketeers, The;1948;Action|Adventure|Drama|Romance;4
26743;Unfaithfully Yours;1948;Comedy;1
26745;Letter to Three Wives, A;1949;Comedy|Drama;2
26750;Annie Get Your Gun;1950;Comedy|Musical|Romance|Western;4
26761;King Solomon's Mines;1950;Action|Adventure|Romance;3
26764;Young and the Damned, The;1950;Crime|Drama;2
26765;Star Is Born, A;1954;Drama|Musical;2
26776;The Wild One;1953;Drama;1
26777;Confidential Report;1955;Crime|Drama|Mystery|Thriller;4
26778;Night and Fog;1955;Crime|Documentary|War;3
26782;Teacher's Pet;1958;Comedy|Romance;2
26791;Human Condition II, The;1959;Drama|War;2
26792;Pickpocket;1959;Crime|Drama;2
26796;When a Woman Ascends the Stairs;;Drama;1
26797;Human Condition III, The;1961;Drama|War;2
26810;Advise and Consent;1962;Drama;1
26812;Harakiri;1962;Drama;1
26819;Music Man, The;1962;Children|Comedy|Musical|Romance;4
26828;Mutiny on the Bounty;1962;Adventure|Drama|Romance;3
26838;Carabineers, The;1963;Comedy|Drama|War;3
26840;Hush... Hush, Sweet Charlotte;1964;Horror|Thriller;2
26849;Onibaba;1964;Drama|Horror|War;3
26854;Robinson Crusoe on Mars;1964;Sci-Fi;1
26861;Battle of Algiers, The;1966;Drama|War;2
26865;Charlie Brown Christmas, A;1965;Animation|Children|Comedy;3
26870;Major Dundee;1965;Adventure|War|Western;3
26875;Thousand Clowns, A;1965;Comedy|Drama|Romance;3
26887;Andrei Rublev;1969;Drama|War;2
26900;Au Hasard Balthazar;1966;Crime|Drama;2
26901;Batman;1966;Action|Adventure|Comedy;3
26903;Closely Watched Trains;;Comedy|Drama|War;3
26913;Tokyo Drifter;;Action|Crime|Drama;3
26928;Branded to Kill;;Action|Crime|Drama;3
26940;Play Time;1967;Comedy;1
26947;Point Blank;1967;Action|Crime|Drama|Thriller;4
26965;Titicut Follies;1967;Documentary|Drama;2
26974;Asterix and Cleopatra;1968;Action|Adventure|Animation|Children|Comedy;5
26985;Diamond Arm, The;1968;Action|Adventure|Comedy|Crime|Thriller;5
26999;Sympathy for the Devil;1968;Documentary|Musical;2
27002;Yours, Mine and Ours;1968;Children|Comedy;2
27003;Claire's Knee;1970;Comedy|Romance;2
27006;Performance;1970;Crime|Drama|Thriller;3
27008;White Sun of the Desert, The;1970;Action|Adventure|Comedy|Drama|Romance|War;6
27020;Zabriskie Point;1970;Drama|Romance;2
27022;Duel;1971;Action|Mystery|Thriller;3
27032;They Call Me Trinity;1971;Comedy|Western;2
27036;Topo, El;1970;Fantasy|Western;2
27074;Dr. Phibes Rises Again;1972;Adventure|Comedy|Horror|Romance;4
27075;Charley Varrick;1973;Crime|Drama|Thriller;3
27105;Dark Star;1974;Comedy|Sci-Fi|Thriller;3
27124;Sisters;1973;Horror|Thriller;2
27134;Turkish Delight;;Drama|Romance;2
27140;California Split;1974;Comedy|Drama;2
27155;Emmanuelle;1974;Drama|Romance;2
27156;Gone in 60 Seconds;1974;Action|Crime|Drama;3
27176;Holy Mountain, The;1973;Drama;1
27178;Twelve Tasks of Asterix, The;;Action|Adventure|Animation|Children|Comedy|Fantasy;6
27186;French Connection II;1975;Action|Crime|Drama|Thriller;4
27193;Irony of Fate, or Enjoy Your Bath!;;Comedy|Drama|Romance;3
27246;Passenger, The;;Drama;1
27251;Trilogy of Terror;1975;Horror|Thriller;2
27255;1900;;Drama|War;2
27266;Futureworld;1976;Sci-Fi|Thriller;2
27306;Harlan County U.S.A.;1976;Documentary;1
27311;Silver Streak;1976;Action|Comedy|Crime;3
27317;High Anxiety;1977;Comedy|Thriller;2
27320;New York, New York;1977;Drama|Musical|Romance;3
27328;Turning Point, The;1977;Drama|Romance;2
27329;Five Deadly Venoms;1978;Action;1
27368;Last Hurrah for Chivalry;;Action|Drama;2
27369;Clonus Horror, The;1979;Horror|Sci-Fi;2
27370;Snake in the Eagle's Shadow;;Action|Comedy;2
27373;Hair;1979;Comedy|Drama|Musical;3
27397;Love at First Bite;1979;Comedy|Horror|Romance;3
27408;Hitch Hikers Guide to the Galaxy, The;1981;Adventure|Comedy|Sci-Fi;3
27416;Smiley's People;1982;Drama|Mystery;2
27420;Blue Thunder;1983;Action|Crime|Drama;3
27426;Day After, The;1983;Drama|Sci-Fi;2
27434;Eddie Murphy Delirious;1983;Comedy|Documentary;2
27441;Norte, El;1984;Adventure|Drama;2
27450;Twilight Zone: The Movie;1983;Fantasy|Horror|Sci-Fi|Thriller;4
27473;Boy Meets Girl;1984;Drama;1
27478;Cloak & Dagger;1984;Action|Adventure|Children|Crime|Mystery|Thriller;6
27480;Ewok Adventure, The;;Adventure|Children|Fantasy|Sci-Fi;4
27482;Silent Night, Deadly Night;1984;Horror|Thriller;2
27491;Times of Harvey Milk, The;1984;Documentary;1
27513;What Have I Done to Deserve This?;;Comedy|Drama;2
27523;Anne of Green Gables;1985;Children|Drama;2
27537;Death of a Salesman;1985;Drama;1
27539;Ewoks: The Battle for Endor;1985;Adventure|Children|Fantasy|Sci-Fi;4
27549;Police Story;;Action|Comedy|Crime|Thriller;4
27555;Quiet Earth, The;1985;Drama|Mystery|Sci-Fi;3
27563;Spies Like Us;1985;Comedy;1
27584;White Nights;1985;Drama;1
27592;Round Midnight;1986;Drama|Musical;2
27595;Club Paradise;1986;Comedy;1
27604;Sacrifice, The;;Drama;1
27611;Better Tomorrow, A;;Crime|Drama|Thriller;3
27618;Decalogue, The;;Crime|Drama|Romance;3
27619;G.I. Joe: The Movie;1987;Action|Adventure|Animation|Children|Fantasy|Sci-Fi;6
27627;Hell Comes to Frogtown;1988;Action|Comedy|Sci-Fi;3
27644;Law of Desire;;Comedy|Drama|Romance;3
27660;Prince of Darkness;1987;Fantasy|Horror|Sci-Fi|Thriller;4
27664;Chinese Ghost Story, A;;Action|Fantasy|Horror|Romance;4
27667;Better Tomorrow II, A;;Crime|Drama|Thriller;3
27674;Bourne Identity, The;1988;Action|Adventure|Drama|Mystery|Thriller;5
27683;Dominick and Eugene;1988;Drama;1
27685;Killer Klowns from Outer Space;1988;Comedy|Horror|Sci-Fi;3
27689;Moonwalker;1988;Musical;1
27692;Alice;;Animation|Fantasy|Mystery;3
27695;Life Is a Long Quiet River;;Comedy;1
27704;Lonesome Dove;1989;Adventure|Drama|Western;3
27705;Kiki's Delivery Service;;Adventure|Animation|Children|Drama|Fantasy;5
27706;Almost an Angel;1990;Comedy;1
27708;Cry-Baby;1990;Comedy|Musical|Romance;3
27716;Bullet in the Head;1990;Action|Drama|War;3
27721;Ghost Dad;1990;Comedy|Fantasy;2
27722;It;1990;Drama|Fantasy|Horror|Mystery|Thriller;5
27728;Ju Dou;1990;Drama;1
27731;Krays, The;1990;Drama;1
27741;Lionheart;1990;Action;1
27744;Nuns on the Run;1990;Comedy|Crime;2
27746;Patlabor: The Movie;;Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller;8
27751;State of Grace;1990;Crime|Drama|Thriller;3
27762;35 Up;1991;Documentary;1
27768;Days of Being Wild;;Drama|Romance;2
27769;Begotten;1990;Drama|Horror;2
27772;Dutch;1991;Comedy;1
27773;Hearts of Darkness: A Filmmakers Apocalypse;1991;Documentary;1
27776;Johnny Stecchino;1991;Comedy;1
27778;Riki-Oh: The Story of Ricky;;Action|Crime|Thriller;3
27784;Mannequin 2: On the Move;1991;Comedy|Fantasy|Romance;3
27788;Only Yesterday;;Animation|Drama;2
27790;Other People's Money;1991;Comedy|Drama|Romance;3
27793;Quigley Down Under;1990;Adventure|Drama|Western;3
27801;Prime Suspect 2;1992;Crime|Drama|Mystery|Romance|Thriller;5
27802;Captain America;1990;Action|Fantasy|Sci-Fi|Thriller|War;5
27803;City Hunter;;Action|Comedy|Romance;3
27808;Porco Rosso;;Adventure|Animation|Comedy|Fantasy|Romance;5
27815;Stolen Children;;Drama;1
27816;Ladybugs;1992;Comedy;1
27820;Mambo Kings, The;1992;Drama|Musical;2
27821;Shining Through;1992;Drama|Romance|Thriller|War;4
27822;Sidekicks;1992;Action|Adventure|Children|Comedy;4
27826;Heart in Winter, A;;Drama|Romance;2
27829;Visions of Light: The Art of Cinematography;1992;Documentary;1
27830;Bad Boy Bubby;1993;Drama;1
27831;Barbarians at the Gate;1993;Drama;1
27834;Fortress;1992;Action|Sci-Fi;2
27837;Mr. Nanny;1993;Action|Children|Comedy;3
27838;Snapper, The;1993;Comedy|Drama;2
27839;Sonatine;;Action|Comedy|Crime|Drama;4
27846;Stand, The;1994;Adventure|Drama|Fantasy|Horror|Sci-Fi;5
27850;Darkman II: Return of Durant, The;1995;Action|Crime|Horror;3
27865;Freaked;1993;Comedy|Sci-Fi;2
27866;Fist of Legend;;Action|Drama;2
27869;Major League II;1994;Comedy;1
27873;My Father the Hero;1994;Comedy|Romance;2
27878;Pure Formality, A;;Crime|Film-Noir|Mystery|Thriller;4
27879;Langoliers, The;1995;Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller;6
27882;Last Wedding, The;;Comedy|Drama;2
27899;Last of the Dogmen;1995;Adventure|Western;2
27904;Whisper of the Heart;;Animation|Drama|Romance;3
27905;Street Fighter II: The Animated Movie;;Action|Animation;2
27912;Summer's Tale, A;;Comedy|Drama|Romance;3
30707;Late Shift, The;1996;Comedy;1
30745;Pusher;1996;Crime|Thriller;2
30749;Emma;1996;Romance;1
30793;Boxer, The;1997;Drama|Thriller;2
30803;Gummo;1997;Drama;1
30810;Nirvana;1997;Action|Sci-Fi;2
30812;Lion King II: Simba's Pride, The;1998;Adventure|Animation|Children|Musical|Romance;5
30816;From the Earth to the Moon;1998;Action|Documentary|Drama|Thriller;4
30818;Beowulf;1999;Action|Horror|Sci-Fi;3
30820;RKO 281;1999;Drama;1
30822;From Dusk Till Dawn 2: Texas Blood Money;1999;Comedy|Crime|Horror;3
30825;Gia;1998;Drama|Romance;2
30846;Thursday;1998;Action|Crime|Thriller;3
30848;Who Am I?;;Action|Adventure|Comedy|Sci-Fi|Thriller;5
30850;Merlin;1998;Action|Adventure|Drama|Fantasy|Romance;5
30883;Brave New World;1998;Sci-Fi;1
30890;Addams Family Reunion;1998;Children|Comedy|Fantasy;3
30892;Purgatory;1999;Fantasy|Western;2
30894;Bleeder;1999;Drama|Thriller;2
30898;Dark Portals: The Chronicles of Vidocq;;Action|Crime|Fantasy;3
30994;Candyman 3: Day of the Dead;1999;Horror;1
31000;Batman/Superman Movie, The;1998;Action|Adventure|Animation|Children|Fantasy|Sci-Fi;6
31030;Neon Genesis Evangelion: The End of Evangelion;1997;Action|Animation|Drama|Fantasy|Sci-Fi;5
31038;Style Wars;1983;Documentary;1
31083;In July;2000;Comedy|Romance;2
31086;Kirikou and the Sorceress;;Adventure|Animation|Children|Fantasy;4
31101;Taxi 2;2000;Action|Comedy;2
31114;If These Walls Could Talk 2;2000;Drama|Romance;2
31116;10th Kingdom, The;2000;Adventure|Comedy|Fantasy;3
31123;Wind Will Carry Us, The;;Drama;1
31150;2046;2004;Drama|Fantasy|Romance|Sci-Fi;4
31162;Bartleby;2001;Comedy|Drama;2
31184;Batman Beyond: Return of the Joker;2000;Action|Animation|Crime|Sci-Fi|Thriller;5
31193;Audition;1999;Drama|Horror|Mystery|Romance|Thriller;5
31221;Nine Lives of Tomas Katz, The;2000;Comedy|Drama|Fantasy;3
31223;Monday;2000;Action|Comedy|Crime|Fantasy|Thriller;5
31225;Paradise Lost 2: Revelations;2000;Documentary;1
31260;Asterix & Obelix: Mission Cleopatra;2002;Adventure|Comedy|Fantasy;3
31297;Daria: Is It Fall Yet?;2000;Animation|Comedy;2
31309;Late Night Shopping;2001;Comedy;1
31364;61*;2001;Drama;1
31367;Joint Security Area;2000;Crime|Drama|Mystery|Thriller|War;5
31410;Ripley's Game;2002;Drama|Thriller;2
31422;Jalla! Jalla!;2000;Comedy|Drama|Romance;3
31424;Teknolust;2002;Comedy|Drama|Romance|Sci-Fi;4
31427;Accidental Spy, The;;Action|Comedy|Thriller;3
31431;Darkness;2002;Horror|Mystery;2
